System ID,Deutsch,English,le français,日本語,русский язык,中文
31002070,J152912,J152912,J152912,J152912,J152912,J152912
31002071,J145359,J145359,J145359,J145359,J145359,J145359
31002072,J154906,J154906,J154906,J154906,J154906,J154906
31002073,J160547,J160547,J160547,J160547,J160547,J160547
31002074,J111150,J111150,J111150,J111150,J111150,J111150
31002075,J111935,J111935,J111935,J111935,J111935,J111935
31002076,J100237,J100237,J100237,J100237,J100237,J100237
31002077,J145735,J145735,J145735,J145735,J145735,J145735
31002078,J103600,J103600,J103600,J103600,J103600,J103600
31002079,J211517,J211517,J211517,J211517,J211517,J211517
31002080,J131128,J131128,J131128,J131128,J131128,J131128
31002081,J143107,J143107,J143107,J143107,J143107,J143107
31002082,J213125,J213125,J213125,J213125,J213125,J213125
31002083,J152325,J152325,J152325,J152325,J152325,J152325
31002084,J114014,J114014,J114014,J114014,J114014,J114014
31002085,J215215,J215215,J215215,J215215,J215215,J215215
31002086,J143718,J143718,J143718,J143718,J143718,J143718
31002087,J134141,J134141,J134141,J134141,J134141,J134141
31002088,J114842,J114842,J114842,J114842,J114842,J114842
31002089,J105504,J105504,J105504,J105504,J105504,J105504
31002090,J130302,J130302,J130302,J130302,J130302,J130302
31002091,J170327,J170327,J170327,J170327,J170327,J170327
31002092,J120823,J120823,J120823,J120823,J120823,J120823
31002093,J153449,J153449,J153449,J153449,J153449,J153449
31002094,J164621,J164621,J164621,J164621,J164621,J164621
31002095,J142631,J142631,J142631,J142631,J142631,J142631
31002096,J134652,J134652,J134652,J134652,J134652,J134652
31002097,J123628,J123628,J123628,J123628,J123628,J123628
31002098,J130621,J130621,J130621,J130621,J130621,J130621
31002099,J171158,J171158,J171158,J171158,J171158,J171158
31002100,J163930,J163930,J163930,J163930,J163930,J163930
31002101,J113907,J113907,J113907,J113907,J113907,J113907
31002102,J164610,J164610,J164610,J164610,J164610,J164610
31002103,J145512,J145512,J145512,J145512,J145512,J145512
31002104,J133833,J133833,J133833,J133833,J133833,J133833
31002105,J141250,J141250,J141250,J141250,J141250,J141250
31002106,J105623,J105623,J105623,J105623,J105623,J105623
31002107,J120010,J120010,J120010,J120010,J120010,J120010
31002108,J233630,J233630,J233630,J233630,J233630,J233630
31002109,J162007,J162007,J162007,J162007,J162007,J162007
31002110,J215124,J215124,J215124,J215124,J215124,J215124
31002111,J141615,J141615,J141615,J141615,J141615,J141615
31002112,J133222,J133222,J133222,J133222,J133222,J133222
31002113,J105822,J105822,J105822,J105822,J105822,J105822
31002114,J171136,J171136,J171136,J171136,J171136,J171136
31002115,J152111,J152111,J152111,J152111,J152111,J152111
31002116,J104846,J104846,J104846,J104846,J104846,J104846
31002117,J123440,J123440,J123440,J123440,J123440,J123440
31002118,J121416,J121416,J121416,J121416,J121416,J121416
31002119,J161635,J161635,J161635,J161635,J161635,J161635
31002120,J141043,J141043,J141043,J141043,J141043,J141043
31002121,J163408,J163408,J163408,J163408,J163408,J163408
31002122,J135204,J135204,J135204,J135204,J135204,J135204
31002123,J133913,J133913,J133913,J133913,J133913,J133913
31002124,J153447,J153447,J153447,J153447,J153447,J153447
31002125,J145313,J145313,J145313,J145313,J145313,J145313
31002126,J162753,J162753,J162753,J162753,J162753,J162753
31002127,J135301,J135301,J135301,J135301,J135301,J135301
31002128,J125254,J125254,J125254,J125254,J125254,J125254
31002129,J145320,J145320,J145320,J145320,J145320,J145320
31002130,J103116,J103116,J103116,J103116,J103116,J103116
31002131,J120437,J120437,J120437,J120437,J120437,J120437
31002132,J100252,J100252,J100252,J100252,J100252,J100252
31002133,J153919,J153919,J153919,J153919,J153919,J153919
31002134,J115520,J115520,J115520,J115520,J115520,J115520
31002135,J100919,J100919,J100919,J100919,J100919,J100919
31002136,J115933,J115933,J115933,J115933,J115933,J115933
31002137,J133529,J133529,J133529,J133529,J133529,J133529
31002138,J131549,J131549,J131549,J131549,J131549,J131549
31002139,J205517,J205517,J205517,J205517,J205517,J205517
31002140,J220546,J220546,J220546,J220546,J220546,J220546
31002141,J102853,J102853,J102853,J102853,J102853,J102853
31002142,J115418,J115418,J115418,J115418,J115418,J115418
31002143,J155040,J155040,J155040,J155040,J155040,J155040
31002144,J172937,J172937,J172937,J172937,J172937,J172937
31002145,J122757,J122757,J122757,J122757,J122757,J122757
31002146,J100759,J100759,J100759,J100759,J100759,J100759
31002147,J145416,J145416,J145416,J145416,J145416,J145416
31002148,J152034,J152034,J152034,J152034,J152034,J152034
31002149,J125544,J125544,J125544,J125544,J125544,J125544
31002150,J123235,J123235,J123235,J123235,J123235,J123235
31002151,J151204,J151204,J151204,J151204,J151204,J151204
31002152,J104537,J104537,J104537,J104537,J104537,J104537
31002153,J162047,J162047,J162047,J162047,J162047,J162047
31002154,J140514,J140514,J140514,J140514,J140514,J140514
31002155,J154152,J154152,J154152,J154152,J154152,J154152
31002156,J143626,J143626,J143626,J143626,J143626,J143626
31002157,J161737,J161737,J161737,J161737,J161737,J161737
31002158,J142110,J142110,J142110,J142110,J142110,J142110
31002159,J112042,J112042,J112042,J112042,J112042,J112042
31002160,J105719,J105719,J105719,J105719,J105719,J105719
31002161,J101556,J101556,J101556,J101556,J101556,J101556
31002162,J230047,J230047,J230047,J230047,J230047,J230047
31002163,J213226,J213226,J213226,J213226,J213226,J213226
31002164,J104218,J104218,J104218,J104218,J104218,J104218
31002165,J115308,J115308,J115308,J115308,J115308,J115308
31002166,J140418,J140418,J140418,J140418,J140418,J140418
31002167,J101343,J101343,J101343,J101343,J101343,J101343
31002168,J105135,J105135,J105135,J105135,J105135,J105135
31002169,J111818,J111818,J111818,J111818,J111818,J111818
31002170,J110841,J110841,J110841,J110841,J110841,J110841
31002171,J134024,J134024,J134024,J134024,J134024,J134024
31002172,J142349,J142349,J142349,J142349,J142349,J142349
31002173,J212203,J212203,J212203,J212203,J212203,J212203
31002174,J124942,J124942,J124942,J124942,J124942,J124942
31002175,J131747,J131747,J131747,J131747,J131747,J131747
31002176,J133553,J133553,J133553,J133553,J133553,J133553
31002177,J115422,J115422,J115422,J115422,J115422,J115422
31002178,J103448,J103448,J103448,J103448,J103448,J103448
31002179,J161301,J161301,J161301,J161301,J161301,J161301
31002180,J130334,J130334,J130334,J130334,J130334,J130334
31002181,J172125,J172125,J172125,J172125,J172125,J172125
31002182,J114537,J114537,J114537,J114537,J114537,J114537
31002183,J134440,J134440,J134440,J134440,J134440,J134440
31002184,J101912,J101912,J101912,J101912,J101912,J101912
31002185,J214006,J214006,J214006,J214006,J214006,J214006
31002186,J235108,J235108,J235108,J235108,J235108,J235108
31002187,J124538,J124538,J124538,J124538,J124538,J124538
31002188,J125641,J125641,J125641,J125641,J125641,J125641
31002189,J141728,J141728,J141728,J141728,J141728,J141728
31002190,J100616,J100616,J100616,J100616,J100616,J100616
31002191,J204350,J204350,J204350,J204350,J204350,J204350
31002192,J151300,J151300,J151300,J151300,J151300,J151300
31002193,J114041,J114041,J114041,J114041,J114041,J114041
31002194,J115644,J115644,J115644,J115644,J115644,J115644
31002195,J103328,J103328,J103328,J103328,J103328,J103328
31002196,J143127,J143127,J143127,J143127,J143127,J143127
31002197,J121459,J121459,J121459,J121459,J121459,J121459
31002198,J114441,J114441,J114441,J114441,J114441,J114441
31002199,J102345,J102345,J102345,J102345,J102345,J102345
31002200,J161609,J161609,J161609,J161609,J161609,J161609
31002201,J131646,J131646,J131646,J131646,J131646,J131646
31002202,J144543,J144543,J144543,J144543,J144543,J144543
31002203,J123658,J123658,J123658,J123658,J123658,J123658
31002204,J121450,J121450,J121450,J121450,J121450,J121450
31002205,J145753,J145753,J145753,J145753,J145753,J145753
31002206,J130510,J130510,J130510,J130510,J130510,J130510
31002207,J135402,J135402,J135402,J135402,J135402,J135402
31002208,J165220,J165220,J165220,J165220,J165220,J165220
31002209,J124152,J124152,J124152,J124152,J124152,J124152
31002210,J162349,J162349,J162349,J162349,J162349,J162349
31002211,J210750,J210750,J210750,J210750,J210750,J210750
31002212,J235305,J235305,J235305,J235305,J235305,J235305
31002213,J120546,J120546,J120546,J120546,J120546,J120546
31002214,J105059,J105059,J105059,J105059,J105059,J105059
31002215,J140249,J140249,J140249,J140249,J140249,J140249
31002216,J154551,J154551,J154551,J154551,J154551,J154551
31002217,J151530,J151530,J151530,J151530,J151530,J151530
31002218,J122520,J122520,J122520,J122520,J122520,J122520
31002219,J151200,J151200,J151200,J151200,J151200,J151200
31002220,J143245,J143245,J143245,J143245,J143245,J143245
31002221,J124722,J124722,J124722,J124722,J124722,J124722
31002222,J173506,J173506,J173506,J173506,J173506,J173506
31002223,J121747,J121747,J121747,J121747,J121747,J121747
31002224,J235456,J235456,J235456,J235456,J235456,J235456
31002225,J113712,J113712,J113712,J113712,J113712,J113712
31002226,J165940,J165940,J165940,J165940,J165940,J165940
31002227,J165520,J165520,J165520,J165520,J165520,J165520
31002228,J135653,J135653,J135653,J135653,J135653,J135653
31002229,J132946,J132946,J132946,J132946,J132946,J132946
31002230,J134702,J134702,J134702,J134702,J134702,J134702
31002231,J111249,J111249,J111249,J111249,J111249,J111249
31002232,J105607,J105607,J105607,J105607,J105607,J105607
31002233,J100551,J100551,J100551,J100551,J100551,J100551
31002234,J140524,J140524,J140524,J140524,J140524,J140524
31002235,J234152,J234152,J234152,J234152,J234152,J234152
31002236,J164732,J164732,J164732,J164732,J164732,J164732
31002237,J131505,J131505,J131505,J131505,J131505,J131505
31002238,J115405,J115405,J115405,J115405,J115405,J115405
31002239,J215009,J215009,J215009,J215009,J215009,J215009
31002240,J161940,J161940,J161940,J161940,J161940,J161940
31002241,J145825,J145825,J145825,J145825,J145825,J145825
31002242,J132605,J132605,J132605,J132605,J132605,J132605
31002243,J115907,J115907,J115907,J115907,J115907,J115907
31002244,J125634,J125634,J125634,J125634,J125634,J125634
31002245,J110530,J110530,J110530,J110530,J110530,J110530
31002246,J100854,J100854,J100854,J100854,J100854,J100854
31002247,J102053,J102053,J102053,J102053,J102053,J102053
31002248,J111518,J111518,J111518,J111518,J111518,J111518
31002249,J145349,J145349,J145349,J145349,J145349,J145349
31002250,J145846,J145846,J145846,J145846,J145846,J145846
31002251,J215554,J215554,J215554,J215554,J215554,J215554
31002252,J115950,J115950,J115950,J115950,J115950,J115950
31002253,J100109,J100109,J100109,J100109,J100109,J100109
31002254,J161838,J161838,J161838,J161838,J161838,J161838
31002255,J173052,J173052,J173052,J173052,J173052,J173052
31002256,J170807,J170807,J170807,J170807,J170807,J170807
31002257,J105246,J105246,J105246,J105246,J105246,J105246
31002258,J144944,J144944,J144944,J144944,J144944,J144944
31002259,J170930,J170930,J170930,J170930,J170930,J170930
31002260,J130039,J130039,J130039,J130039,J130039,J130039
31002261,J103615,J103615,J103615,J103615,J103615,J103615
31002262,J111227,J111227,J111227,J111227,J111227,J111227
31002263,J153222,J153222,J153222,J153222,J153222,J153222
31002264,J144434,J144434,J144434,J144434,J144434,J144434
31002265,J230842,J230842,J230842,J230842,J230842,J230842
31002266,J172139,J172139,J172139,J172139,J172139,J172139
31002267,J232741,J232741,J232741,J232741,J232741,J232741
31002268,J110634,J110634,J110634,J110634,J110634,J110634
31002269,J124058,J124058,J124058,J124058,J124058,J124058
31002270,J123432,J123432,J123432,J123432,J123432,J123432
31002271,J151909,J151909,J151909,J151909,J151909,J151909
31002272,J145706,J145706,J145706,J145706,J145706,J145706
31002273,J230242,J230242,J230242,J230242,J230242,J230242
31002274,J172840,J172840,J172840,J172840,J172840,J172840
31002275,J131450,J131450,J131450,J131450,J131450,J131450
31002276,J125101,J125101,J125101,J125101,J125101,J125101
31002277,J142910,J142910,J142910,J142910,J142910,J142910
31002278,J131142,J131142,J131142,J131142,J131142,J131142
31002279,J152827,J152827,J152827,J152827,J152827,J152827
31002280,J115901,J115901,J115901,J115901,J115901,J115901
31002281,J114100,J114100,J114100,J114100,J114100,J114100
31002282,J162132,J162132,J162132,J162132,J162132,J162132
31002283,J171722,J171722,J171722,J171722,J171722,J171722
31002284,J135554,J135554,J135554,J135554,J135554,J135554
31002285,J214212,J214212,J214212,J214212,J214212,J214212
31002286,J130305,J130305,J130305,J130305,J130305,J130305
31002287,J111543,J111543,J111543,J111543,J111543,J111543
31002288,J160623,J160623,J160623,J160623,J160623,J160623
31002289,J234722,J234722,J234722,J234722,J234722,J234722
31002290,J133513,J133513,J133513,J133513,J133513,J133513
31002291,J104704,J104704,J104704,J104704,J104704,J104704
31002292,J120354,J120354,J120354,J120354,J120354,J120354
31002293,J165312,J165312,J165312,J165312,J165312,J165312
31002294,J103812,J103812,J103812,J103812,J103812,J103812
31002295,J143525,J143525,J143525,J143525,J143525,J143525
31002296,J125716,J125716,J125716,J125716,J125716,J125716
31002297,J143845,J143845,J143845,J143845,J143845,J143845
31002298,J135626,J135626,J135626,J135626,J135626,J135626
31002299,J115905,J115905,J115905,J115905,J115905,J115905
31002300,J233917,J233917,J233917,J233917,J233917,J233917
31002301,J140343,J140343,J140343,J140343,J140343,J140343
31002302,J114315,J114315,J114315,J114315,J114315,J114315
31002303,J142653,J142653,J142653,J142653,J142653,J142653
31002304,J132546,J132546,J132546,J132546,J132546,J132546
31002305,J165205,J165205,J165205,J165205,J165205,J165205
31002306,J122518,J122518,J122518,J122518,J122518,J122518
31002307,J153825,J153825,J153825,J153825,J153825,J153825
31002308,J101435,J101435,J101435,J101435,J101435,J101435
31002309,J143819,J143819,J143819,J143819,J143819,J143819
31002310,J170417,J170417,J170417,J170417,J170417,J170417
31002311,J115727,J115727,J115727,J115727,J115727,J115727
31002312,J115124,J115124,J115124,J115124,J115124,J115124
31002313,J135533,J135533,J135533,J135533,J135533,J135533
31002314,J230745,J230745,J230745,J230745,J230745,J230745
31002315,J112918,J112918,J112918,J112918,J112918,J112918
31002316,J111640,J111640,J111640,J111640,J111640,J111640
31002317,J231137,J231137,J231137,J231137,J231137,J231137
31002318,J111613,J111613,J111613,J111613,J111613,J111613
31002319,J145131,J145131,J145131,J145131,J145131,J145131
31002320,J111003,J111003,J111003,J111003,J111003,J111003
31002321,J131520,J131520,J131520,J131520,J131520,J131520
31002322,J120922,J120922,J120922,J120922,J120922,J120922
31002323,J142138,J142138,J142138,J142138,J142138,J142138
31002324,J153106,J153106,J153106,J153106,J153106,J153106
31002325,J111939,J111939,J111939,J111939,J111939,J111939
31002326,J173550,J173550,J173550,J173550,J173550,J173550
31002327,J145310,J145310,J145310,J145310,J145310,J145310
31002328,J155928,J155928,J155928,J155928,J155928,J155928
31002329,J234208,J234208,J234208,J234208,J234208,J234208
31002330,J105722,J105722,J105722,J105722,J105722,J105722
31002331,J123546,J123546,J123546,J123546,J123546,J123546
31002332,J210235,J210235,J210235,J210235,J210235,J210235
31002333,J170736,J170736,J170736,J170736,J170736,J170736
31002334,J170240,J170240,J170240,J170240,J170240,J170240
31002335,J125532,J125532,J125532,J125532,J125532,J125532
31002336,J133923,J133923,J133923,J133923,J133923,J133923
31002337,J131509,J131509,J131509,J131509,J131509,J131509
31002338,J210519,J210519,J210519,J210519,J210519,J210519
31002339,J233517,J233517,J233517,J233517,J233517,J233517
31002340,J162612,J162612,J162612,J162612,J162612,J162612
31002341,J123055,J123055,J123055,J123055,J123055,J123055
31002342,J212302,J212302,J212302,J212302,J212302,J212302
31002343,J102103,J102103,J102103,J102103,J102103,J102103
31002344,J213956,J213956,J213956,J213956,J213956,J213956
31002345,J161944,J161944,J161944,J161944,J161944,J161944
31002346,J135705,J135705,J135705,J135705,J135705,J135705
31002347,J103215,J103215,J103215,J103215,J103215,J103215
31002348,J141032,J141032,J141032,J141032,J141032,J141032
31002349,J135306,J135306,J135306,J135306,J135306,J135306
31002350,J155256,J155256,J155256,J155256,J155256,J155256
31002351,J162853,J162853,J162853,J162853,J162853,J162853
31002352,J104809,J104809,J104809,J104809,J104809,J104809
31002353,J144454,J144454,J144454,J144454,J144454,J144454
31002354,J110759,J110759,J110759,J110759,J110759,J110759
31002355,J215304,J215304,J215304,J215304,J215304,J215304
31002356,J110946,J110946,J110946,J110946,J110946,J110946
31002357,J230221,J230221,J230221,J230221,J230221,J230221
31002358,J140133,J140133,J140133,J140133,J140133,J140133
31002359,J105531,J105531,J105531,J105531,J105531,J105531
31002360,J213502,J213502,J213502,J213502,J213502,J213502
